tmk,lot_size_req,depth_to_wt_suitability,sma_constraints,climate_suitability,slope_req,in_flood_zone,in_sma,coast_within_100_ft,stream_within_50_ft
224023089,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224023090,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224023091,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224023094,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224023095,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224023097,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224023100,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224023101,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224023103,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224023104,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224023105,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224023106,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224023108,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224023109,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224023111,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224023114,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024001,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224024004,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224024008,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024010,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024011,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024012,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024013,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024015,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024017,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024018,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024019,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024020,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024021,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024022,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024023,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024024,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024025,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224024026,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224024027,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224024028,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224024029,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224024030,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224024031,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224024032,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024033,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024035,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024036,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024037,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024038,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024039,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024040,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024041,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024042,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024043,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024044,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024045,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024046,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024047,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024048,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024049,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024050,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024051,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024052,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024056,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024057,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024058,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024059,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024060,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024061,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024063,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224024064,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224024065,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224025002,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025004,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025005,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025008,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025009,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025011,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025012,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025013,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025014,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025015,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025016,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025017,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025019,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025020,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025021,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025022,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025023,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025024,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025025,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025026,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025027,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025028,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025029,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025030,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025031,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025032,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025033,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025034,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025035,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025036,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025037,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025038,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025039,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025040,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025041,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025042,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025043,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025044,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025045,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025046,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025047,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224025048,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224026003,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224026004,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224026006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224026007,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224026008,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224026010,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224026015,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224026016,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope less than 8%,0,0,0,0
224026017,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224026020,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224027001,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224027002,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224027006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224027010,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224027011,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope between 8 to 12%,0,0,0,0
224027016,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope between 8 to 12%,0,0,0,0
224027017,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224027019,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
224028003,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028007,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224028009,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028010,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028012,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028014,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028015,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028016,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028017,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028018,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028019,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028020,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028021,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028022,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028023,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028024,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028025,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028026,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028027,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028028,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028029,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028030,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028031,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028032,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028033,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028034,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028036,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028037,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028039,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028041,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028042,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028043,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028044,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028045,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028049,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028050,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028051,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028052,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028053,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028054,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028055,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028056,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028057,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028058,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028059,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028060,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224028061,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028062,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028063,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028064,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028065,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028066,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028067,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028068,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028069,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028070,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028071,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028072,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028073,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028074,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028075,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028076,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028077,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028078,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028079,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028080,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028081,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028082,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224028083,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224028084,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224028085,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224028086,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224028087,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224028089,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224028090,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224028091,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028092,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224028093,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224028094,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224028095,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224028096,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
224028097,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
224028098,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028099,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028106,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028107,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
224028108,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
